,itemId,userId,user_cat,rating,timestamp,rating_group,item_cat,noise
5033011,904,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5037234,905,137976,Variable,4,2/21/2000,Su,Strongly-preferred,0
5039292,906,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5055771,908,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5060933,909,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5071833,910,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5100197,912,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5112391,913,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5122100,914,137976,Variable,2,10/15/1999,Au,Strongly-preferred,0
5159425,919,137976,Variable,2,6/12/2000,Au,Strongly-preferred,0
5173847,920,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5176337,921,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5182850,922,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5200585,923,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5225804,924,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
5230797,926,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5236333,928,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5237286,929,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5242206,930,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5244485,931,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5251296,933,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5257315,936,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5263511,940,137976,Variable,5,8/2/2000,Su,Strongly-preferred,0
5267100,942,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5268818,943,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5272016,945,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5273410,946,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5276835,948,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5282345,950,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5286247,951,137976,Variable,3,8/23/2000,Au,Strongly-preferred,0
5302770,953,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5308523,954,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5312948,955,137976,Variable,3,5/7/2000,Au,Strongly-preferred,0
5319063,965,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5327356,968,137976,Variable,3,11/3/2000,Au,Strongly-preferred,0
5337871,969,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5341160,971,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5342229,973,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5343794,982,137976,Variable,4,4/21/2000,Su,Strongly-preferred,0
5344052,984,137976,Variable,3,12/3/1999,Au,Averagely-preferred,0
5347702,988,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
5356970,994,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5361270,998,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
5424863,1022,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5465470,1029,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
5500290,1035,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
5530622,1036,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5543791,1041,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5563676,1047,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
5570477,1050,137976,Variable,3,10/8/1999,Au,Strongly-preferred,0
5571831,1051,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5577227,1057,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
5597386,1060,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5606126,1061,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5611236,1068,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5611999,1069,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5640342,1073,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5647844,1077,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5651434,1078,137976,Variable,5,8/2/2000,Su,Strongly-preferred,0
5671058,1079,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5691612,1080,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5695591,1081,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5697449,1082,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5708504,1084,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5715380,1086,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5754222,1089,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5770068,1090,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5775259,1091,137976,Variable,1,10/8/1999,Wu,Averagely-preferred,0
5806262,1094,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5812375,1095,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5816065,1096,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5848642,1097,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5882751,1103,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
5889126,1104,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5891982,1111,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5903911,1123,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5908540,1124,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
5934384,1127,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
5990313,1136,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
5994715,1147,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6009693,1148,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6013893,1161,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6014678,1162,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6020017,1171,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6029095,1172,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6032064,1173,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
6042811,1177,137976,Variable,4,3/15/2000,Su,Strongly-preferred,0
6053045,1179,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6068918,1183,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6075633,1185,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6082728,1186,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6083934,1187,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6091572,1188,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
6094289,1189,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6097443,1191,137976,Variable,2,10/8/1999,Au,Averagely-preferred,0
6098501,1192,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6128315,1193,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6176176,1196,137976,Variable,4,5/7/2000,Su,Strongly-preferred,0
6208797,1197,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6252054,1198,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6266134,1199,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6293279,1200,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6307832,1201,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
6334640,1204,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6359297,1206,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6374102,1207,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6397166,1208,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
6401630,1209,137976,Variable,2,10/18/1999,Au,Strongly-preferred,0
6448317,1210,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
6452131,1211,137976,Variable,3,10/8/1999,Au,Strongly-preferred,0
6458681,1212,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6485020,1213,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6515943,1214,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
6537909,1218,137976,Variable,5,10/8/1999,Su,Strongly-preferred,0
6557496,1219,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6604698,1221,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6626626,1222,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
6634476,1223,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6639142,1224,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6659624,1225,137976,Variable,4,2/21/2000,Su,Strongly-preferred,0
6666193,1227,137976,Variable,3,10/15/1999,Au,Strongly-preferred,0
6675886,1228,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6691251,1230,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
6699175,1231,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6729354,1234,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6737436,1235,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6742538,1237,137976,Variable,5,9/11/2000,Su,Strongly-preferred,0
6745735,1238,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6779047,1240,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6793973,1242,137976,Variable,4,5/7/2000,Su,Strongly-preferred,0
6806228,1244,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6812301,1245,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6832792,1246,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6849841,1247,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6854597,1248,137976,Variable,3,10/8/1999,Au,Strongly-preferred,0
6879503,1251,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6894773,1252,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6901061,1253,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6906220,1254,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
6913752,1256,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6919158,1257,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
6942495,1258,137976,Variable,3,6/8/2000,Au,Strongly-preferred,0
6963329,1259,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
6996851,1263,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7031440,1265,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7045662,1266,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7054670,1267,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7057869,1268,137976,Variable,3,10/4/1999,Au,Variably-preferred,0
7064752,1269,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7106051,1270,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7115046,1271,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
7123196,1272,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7156865,1276,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7176030,1278,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7178449,1279,137976,Variable,2,12/3/1999,Au,Strongly-preferred,0
7202590,1283,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7208112,1284,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7219077,1285,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7246394,1288,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7302664,1295,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7309213,1296,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7313627,1297,137976,Variable,2,10/8/1999,Au,Strongly-preferred,0
7319758,1298,137976,Variable,3,11/17/1999,Au,Strongly-preferred,0
7326907,1299,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7330511,1300,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7346587,1302,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
7365734,1304,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7391018,1307,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7432266,1333,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7446383,1339,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
7448646,1340,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7461429,1343,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7474412,1345,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
7528104,1357,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7541539,1358,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7575788,1370,137976,Variable,2,10/15/1999,Au,Averagely-preferred,0
7663279,1378,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
7681878,1380,137976,Variable,3,10/4/1999,Au,Variably-preferred,0
7715045,1387,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7742169,1392,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
7779924,1394,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7782240,1395,137976,Variable,4,10/8/1999,Su,Averagely-preferred,0
7794587,1396,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7797528,1399,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
7824799,1407,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
7837245,1408,137976,Variable,2,10/25/1999,Au,Strongly-preferred,0
7849975,1411,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7852287,1414,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
7859774,1420,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7869877,1429,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
7887795,1441,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
7898792,1449,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
7927853,1466,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
7952500,1484,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
7998621,1500,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
8009689,1513,137976,Variable,2,9/30/1999,Au,Averagely-preferred,0
8035894,1517,137976,Variable,3,10/4/1999,Au,Variably-preferred,0
8068356,1527,137976,Variable,4,2/6/2001,Su,Strongly-preferred,0
8093103,1544,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
8094190,1546,137976,Variable,2,8/23/2000,Au,Strongly-preferred,0
8109670,1552,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
8131433,1566,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
8142841,1572,137976,Variable,2,8/21/2000,Au,Strongly-preferred,0
8161226,1573,137976,Variable,5,10/4/1999,Su,Averagely-preferred,0
8197093,1580,137976,Variable,5,10/4/1999,Su,Variably-preferred,0
8225317,1586,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
8232031,1587,137976,Variable,1,5/7/2000,Wu,Averagely-preferred,0
8241056,1589,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
8272394,1600,137976,Variable,4,10/25/1999,Su,Averagely-preferred,0
8276525,1603,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
8293157,1608,137976,Variable,3,1/5/2000,Au,Averagely-preferred,0
8317773,1611,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
8322992,1614,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
8356040,1617,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
8390136,1633,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
8395699,1635,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8409680,1639,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
8425488,1641,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
8428862,1643,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8447702,1645,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
8450771,1648,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
8452246,1649,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8471402,1653,137976,Variable,4,5/7/2000,Su,Strongly-preferred,0
8474848,1658,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
8484976,1663,137976,Variable,3,10/8/1999,Au,Strongly-preferred,0
8508296,1673,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
8519470,1674,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8534902,1676,137976,Variable,5,12/27/1999,Su,Averagely-preferred,0
8539610,1678,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
8572956,1682,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8575555,1684,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8605654,1694,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
8610397,1701,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8643150,1704,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8653005,1713,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
8663833,1719,137976,Variable,5,8/23/2000,Su,Strongly-preferred,0
8696011,1721,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
8708000,1722,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
8710258,1726,137976,Variable,1,1/3/2000,Wu,Averagely-preferred,0
8724197,1729,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
8726741,1731,137976,Variable,1,12/3/1999,Wu,Variably-preferred,0
8747391,1732,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
8753525,1743,137976,Variable,5,10/8/1999,Su,Strongly-preferred,0
8764960,1747,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
8776708,1748,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
8789580,1760,137976,Variable,3,12/3/1999,Au,Weakly-preferred,0
8793996,1769,137976,Variable,1,10/15/1999,Wu,Averagely-preferred,0
8810835,1777,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
8816838,1779,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
8839931,1784,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
8841280,1785,137976,Variable,3,11/3/1999,Au,Averagely-preferred,0
8841990,1788,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
8842501,1791,137976,Variable,4,3/12/2000,Su,Averagely-preferred,0
8846943,1792,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
8848300,1794,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8850252,1797,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
8872998,1810,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
8876054,1821,137976,Variable,1,5/8/2000,Wu,Averagely-preferred,0
8878357,1827,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8886086,1831,137976,Variable,2,10/15/1999,Au,Averagely-preferred,0
8893059,1834,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
8905877,1845,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
8909189,1855,137976,Variable,1,6/17/2000,Wu,Averagely-preferred,0
8909786,1856,137976,Variable,1,10/18/1999,Wu,Averagely-preferred,0
8911300,1858,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
8915892,1865,137976,Variable,3,10/8/1999,Au,Strongly-preferred,0
8917593,1866,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
8943068,1882,137976,Variable,1,10/25/1999,Wu,Averagely-preferred,0
8948163,1883,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
8956004,1884,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
8960368,1885,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
8975020,1894,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
8981751,1904,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
8982047,1906,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
9001453,1909,137976,Variable,2,10/15/1999,Au,Averagely-preferred,0
9016425,1912,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9020918,1914,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
9044956,1917,137976,Variable,1,10/15/1999,Wu,Averagely-preferred,0
9092052,1923,137976,Variable,1,12/28/1999,Wu,Strongly-preferred,0
9094453,1924,137976,Variable,5,10/25/1999,Su,Variably-preferred,0
9103434,1936,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9105077,1938,137976,Variable,4,10/15/1999,Su,Strongly-preferred,0
9106906,1939,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9107621,1940,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9109372,1942,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9109904,1943,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
9112834,1944,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
9118474,1945,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9119783,1946,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9128249,1947,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
9129600,1948,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9131722,1949,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9135168,1950,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9143628,1952,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9152196,1953,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9167046,1954,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9171968,1955,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9176343,1956,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9188143,1958,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9200223,1960,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9224758,1961,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9233134,1962,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9235470,1963,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9237751,1964,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9243917,1965,137976,Variable,2,10/8/1999,Au,Strongly-preferred,0
9245586,1966,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9274973,1968,137976,Variable,2,10/8/1999,Au,Strongly-preferred,0
9322249,1994,137976,Variable,3,10/15/1999,Au,Variably-preferred,0
9338187,1997,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9357863,2000,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9370955,2001,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
9379799,2002,137976,Variable,2,12/3/1999,Au,Averagely-preferred,0
9395592,2004,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
9418963,2006,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
9486823,2018,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
9506134,2020,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9518000,2022,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9528121,2023,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
9528961,2024,137976,Variable,2,1/16/2001,Au,Averagely-preferred,0
9533443,2027,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
9570422,2028,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9616442,2054,137976,Variable,2,10/25/1999,Au,Averagely-preferred,0
9629348,2059,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
9639862,2064,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
9643802,2065,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9644888,2066,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9650563,2067,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
9670222,2076,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
9704442,2081,137976,Variable,5,10/4/1999,Su,Variably-preferred,0
9721214,2085,137976,Variable,3,10/25/1999,Au,Averagely-preferred,0
9771304,2100,137976,Variable,3,3/14/2000,Au,Averagely-preferred,0
9794080,2108,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9801031,2109,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9808489,2112,137976,Variable,2,10/4/1999,Au,Variably-preferred,0
9845569,2118,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9863376,2124,137976,Variable,4,5/7/2000,Su,Averagely-preferred,0
9876083,2130,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9879640,2132,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
9944675,2146,137976,Variable,1,10/4/1999,Wu,Averagely-preferred,0
9956547,2150,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
9964433,2155,137976,Variable,3,10/4/1999,Au,Variably-preferred,0
9966424,2159,137976,Variable,4,11/3/1999,Su,Variably-preferred,0
9974061,2160,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
9988148,2163,137976,Variable,3,10/8/1999,Au,Averagely-preferred,0
10005429,2171,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
10026243,2174,137976,Variable,5,8/2/2000,Su,Variably-preferred,0
10029284,2176,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10030976,2178,137976,Variable,2,10/4/1999,Au,Strongly-preferred,0
10032973,2181,137976,Variable,2,10/15/1999,Au,Variably-preferred,0
10037445,2184,137976,Variable,1,10/4/1999,Wu,Strongly-preferred,0
10042886,2186,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
10045935,2191,137976,Variable,2,7/31/2000,Au,Averagely-preferred,0
10070597,2194,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10074212,2202,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
10076413,2203,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
10077161,2204,137976,Variable,4,10/15/1999,Su,Strongly-preferred,0
10079227,2206,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
10081573,2208,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
10109599,2243,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
10114338,2245,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10116560,2247,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10125602,2248,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10127423,2249,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10127824,2250,137976,Variable,2,10/4/1999,Au,Averagely-preferred,0
10129437,2252,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10136746,2261,137976,Variable,3,10/8/1999,Au,Averagely-preferred,0
10139040,2262,137976,Variable,2,10/8/1999,Au,Averagely-preferred,0
10163271,2272,137976,Variable,3,12/3/1999,Au,Variably-preferred,0
10172629,2273,137976,Variable,4,10/4/1999,Su,Averagely-preferred,0
10183651,2278,137976,Variable,5,10/4/1999,Su,Strongly-preferred,0
10187069,2280,137976,Variable,3,10/4/1999,Au,Averagely-preferred,0
10192682,2287,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
10209065,2289,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
10210078,2290,137976,Variable,4,10/4/1999,Su,Variably-preferred,0
10231396,2291,137976,Variable,5,5/7/2000,Su,Strongly-preferred,0
10241861,2294,137976,Variable,4,8/2/2000,Su,Averagely-preferred,0
10255067,2300,137976,Variable,4,10/4/1999,Su,Strongly-preferred,0
10259384,2301,137976,Variable,3,10/4/1999,Au,Strongly-preferred,0
